Acceleration_0,Acceleration_1,Acceleration_2,Pulling,Velocity,Difference
313.26,321.5,304.99,812.31,4.52,15
313.68,319.83,301.8,867.11,15.1,15
312.89,313.47,304.89,899.34,3.6,10
314.72,304.96,302.92,1102.42,13.26,3.333333333
312.95,320.12,305.01,867.11,17.94,15
313.51,299.09,303.29,718.83,17.48,18.33333333
314.28,312.12,303.99,1218.46,3.07,3.333333333
313,329.13,304.69,699.49,20.93,13.33333333
313.84,306.89,303.29,1025.05,0.92,1.666666667
314.04,316.27,304.04,831.65,23.77,18.33333333
314.47,292.65,303.71,863.88,17.09,1.666666667
314.23,312.04,303.38,970.26,5.37,20
313.95,298.57,303.73,647.91,12.73,15
314.52,313.94,303.85,1018.61,13.11,5
314.33,303.11,304,722.05,0.38,20
313.65,314.22,304.01,1044.4,0.46,0
313.15,338.11,304.32,709.16,24.68,21.66666667
314.15,310.58,303.68,1137.88,0.31,1.666666667
313.54,325.21,305.17,828.42,20.09,15
313.53,296.95,302.53,792.97,0.31,18.33333333
314.73,314.52,303.79,979.93,0,1.666666667
313.72,314.89,303.33,773.63,24.07,20
313.98,314.31,303.78,1060.51,0.23,5
313.33,338.1,304.05,705.93,21.62,15
314.42,308.96,303.53,1128.21,3.3,0
313.92,322.22,304.83,767.18,9.97,20
313.79,292.18,302.63,783.3,14.03,11.66666667
314.94,315.09,303.57,979.93,8.35,6.666666667
313.51,313.57,303.47,693.04,8.59,20
314.16,314.35,303.93,1076.63,15.56,0
313.21,340.67,304.17,618.9,22.23,21.66666667
314.42,311.32,303.86,938.02,0.23,0
313.48,338.08,304.16,734.95,22.23,20
312.59,302.47,304.57,850.99,0.07,5
315.34,307.16,303.82,857.44,23.92,15
313.26,287.92,304.75,741.39,20.62,13.33333333
315.29,304.91,303.03,1021.83,1.15,6.666666667
313.38,322.39,304.29,644.69,21.23,18.33333333
314.5,315.37,304.02,1047.62,3.45,-1.666666667
314.21,338.47,303.51,809.08,11.11,18.33333333
312.1,301.72,305.62,712.38,14.8,16.66666667
315.54,303.96,303.38,899.34,7.51,5
314.26,277.9,304.76,673.7,6.67,18.33333333
315.67,306.07,303.42,1044.4,16.79,-1.666666667
314.89,274.27,304.52,612.45,0.38,13.33333333
315.08,309.96,303.77,909.01,0.15,13.33333333
315.37,274.22,304.66,635.02,21.08,11.66666667
315.11,307.13,303.31,918.68,5.06,11.66666667
315.05,274.75,303.62,612.45,2.61,16.66666667
314.94,307.47,303.6,979.93,21.77,3.333333333
314.72,303.61,302.92,615.68,28.67,23.33333333
314.78,313.13,303.95,941.25,0.23,0
314.9,298.95,303.57,631.79,18.02,21.66666667
314.68,313.31,304.14,1031.5,6.13,-1.666666667
315.11,307.94,303.67,641.47,18.7,23.33333333
314.75,308.81,303.98,1073.41,2.84,1.666666667
315.54,307.1,303.41,773.63,20.32,20
314.33,316.79,304.18,734.95,7.97,20
314.64,317.19,304.46,983.15,17.33,0
314.21,343.9,303.54,654.36,0.46,20
314.16,293.15,304.87,967.03,5.9,1.666666667
315.78,304.62,303.5,786.52,17.63,18.33333333
315.08,270.09,303.75,967.03,0.46,0
316.09,308.35,303.79,818.75,28.9,25
314.82,284.67,304.36,838.1,0.23,3.333333333
315.6,310.68,303.75,773.63,1,21.66666667
315.11,299.46,303,780.07,11.5,13.33333333
314.93,312.69,304,909.01,14.79,8.333333333
314.33,339.07,304.48,570.55,9.12,23.33333333
314.66,310.84,303.84,921.9,19.01,0
314.55,330.59,305.02,660.81,23.76,21.66666667
315.49,283.61,304.54,905.79,2.99,10
315.72,309.45,304.08,780.07,22.92,13.33333333
314.74,295.75,303.7,783.3,0.23,20
315.5,310.61,304.15,905.79,25.75,1.666666667
314.32,336.85,304.2,586.67,25.91,21.66666667
315.29,307.61,303.4,1031.5,0.38,-1.666666667
314.91,321.49,304.36,664.03,26.68,25
315,307.28,303.75,1086.3,-0.15,-3.333333333
315.39,316.6,304.27,638.24,19.16,28.33333333
315.66,307.45,303.47,1047.62,3.37,-1.666666667
315.72,313.15,303.94,693.04,26.14,25
314.17,294.96,304.22,1018.61,0.23,0
315.8,310.12,303.62,799.41,25.14,21.66666667
315.08,307.24,303.22,702.71,0.31,18.33333333
315.02,316.9,304.25,915.46,0,3.333333333
314.62,344.64,304.28,622.12,27.98,21.66666667
315.02,317.12,304.16,502.86,0.61,1.666666667
315.45,347.85,303.8,606.01,15.64,23.33333333
314.45,305.91,305.41,1031.5,11.73,6.666666667
316.01,308.26,303.88,725.27,12.34,16.66666667
315.62,271.76,304.85,876.78,6.21,23.33333333
316.26,307.51,303.87,896.12,22.16,1.666666667
315.3,298.88,302.74,683.37,0.38,1.666666667
315.71,313.49,304.03,957.36,27.52,20
314.83,340.83,304.03,580.22,27.22,25
315.34,311.05,303.92,1073.41,0.15,0
315.2,320.54,304.46,670.48,25.37,21.66666667
315.28,303.82,304.13,1034.73,0,0
316.36,309.49,304.19,776.85,24.3,21.66666667
315.02,286.38,304.24,696.26,23,16.66666667
316.33,311.77,304.16,905.79,5.52,5
315.64,301.86,303.19,90.26,6.13,25
315.68,313.27,304.13,944.47,20.62,0
315.6,334.92,303.78,525.42,0.38,25
315.13,315.98,304.04,938.02,0.31,0
314.94,345.8,304.54,670.48,24.3,21.66666667
315.48,315.03,304.28,986.37,0,11.66666667
316.34,308.26,304.11,970.26,27.6,11.66666667
315.27,305.82,304.8,979.93,0.77,-1.666666667
316.49,308.83,303.65,792.97,4.52,21.66666667
315.79,314.3,303.73,722.05,17.33,13.33333333
315.5,318.29,304.37,1005.71,6.44,6.666666667
315.41,354.95,304.03,612.45,18.78,26.66666667
315.27,315.05,304.18,1060.51,2.07,-1.666666667
315.88,332.86,305.13,638.24,25.14,23.33333333
315.48,311.52,303.77,1021.83,0.38,3.333333333
316.49,313.4,304.6,680.15,28.21,21.66666667
316,309.9,302.91,1054.07,0.15,1.666666667
316.19,310.91,304.42,841.32,0.61,16.66666667
315.7,318.54,303.54,635.02,25.99,21.66666667
315.49,319.35,304.07,979.93,0.61,1.666666667
316.06,344.39,304.08,657.58,22.54,21.66666667
315.3,319.85,303.32,1041.17,3.53,0
316.33,351.66,304.04,618.9,18.71,25
315.42,312.3,303.98,957.36,7.51,0
316.47,308.79,304.27,838.1,17.4,18.33333333
316.3,272.84,305.31,741.39,2.68,8.333333333
316.6,310.37,304.1,886.45,26.06,16.66666667
316.56,294.45,303.52,673.7,23.92,18.33333333
315.93,312.71,304.17,1021.83,0.31,5
315.64,341.44,304.76,570.55,27.22,8.333333333
315.73,310.03,304.01,1025.05,0,13.33333333
315.74,326.84,304.71,751.06,22.38,21.66666667
316.59,293.46,303.11,899.34,20.93,0
317.04,308.48,304.63,896.12,5.21,20
316.48,290.33,303.63,635.02,20.24,20
316.43,310.14,304.51,960.59,8.05,3.333333333
315.58,328.1,303.59,618.9,8.2,25
315.84,315.29,303.97,1031.5,2.61,-1.666666667
315.98,343.29,304.7,693.04,21.62,20
316.38,308.62,305.06,1008.94,2.3,10
317.2,310.68,304.34,709.16,27.75,15
316.54,311.98,303.38,960.59,0.23,13.33333333
316.75,308.54,304.22,850.99,0.15,6.666666667
316.31,318.24,303.97,547.99,23.99,23.33333333
315.94,319.19,304.41,1044.4,0.08,1.666666667
316.21,351.89,304.28,651.14,25.84,21.66666667
315.86,310.64,305.41,876.78,-0.15,-1.666666667
317.35,306.51,304.36,825.2,1.76,18.33333333
316.76,269.31,303.72,638.24,25.3,13.33333333
317.14,308.52,304.25,938.02,1.61,13.33333333
315.74,324.69,304.04,593.11,19.55,21.66666667
316.34,315.14,304.36,1025.05,6.74,-1.666666667
316.76,343.96,304.03,725.27,11.81,21.66666667
315.83,281.36,304.51,670.48,20.16,13.33333333
316.77,318.75,304.18,1008.94,3.53,6.666666667
316.09,343.51,303.85,586.67,23.61,21.66666667
316.57,308.1,304.24,1134.65,2.61,3.333333333
316.98,314.6,304.67,809.08,2.53,15
315.82,322.23,303.2,670.48,20.08,18.33333333
317.52,319.49,303.52,1037.95,2.76,8.333333333
316.28,307.7,304.5,760.73,23,13.33333333
317.29,269.86,304.11,967.03,0,-1.666666667
317.72,309.72,304.25,870.33,0.38,23.33333333
315.39,326.81,304.35,606.01,25.68,15
317.49,316.36,304.63,1044.4,0.15,5
315.97,345.22,304.42,712.38,23.84,23.33333333
316.66,293.7,304.89,950.92,1.46,-1.666666667
317.53,318.85,304.3,905.79,2,18.33333333
315.83,317.15,304.66,586.67,27.29,23.33333333
317.43,309.93,303.51,970.26,0,-1.666666667
317.72,311.31,304.5,715.6,22.84,23.33333333
315.26,316.1,304.02,944.47,0.61,8.333333333
317.63,319.67,304.81,863.88,2.14,15
315.61,353.68,304.14,651.14,22.08,20
315.98,304.79,305.47,996.04,2,-1.666666667
317.5,306.32,304.57,644.69,21.92,21.66666667
316.14,272.97,304.67,1183,3.45,11.66666667
318.36,309.89,304.8,728.5,5.29,13.33333333
315.43,333.08,304.24,786.52,17.02,1.666666667
317.63,314.03,304.53,970.26,8.43,18.33333333
317.13,314.83,304.25,699.49,17.02,20
315.86,299.79,305.03,1037.95,9.27,3.333333333
318.51,310.04,304.79,680.15,17.09,20
316.2,299.25,303.56,970.26,6.82,3.333333333
317.83,315.18,304.53,728.5,19.78,21.66666667
316.15,346.16,304.37,780.07,2.38,15
316.75,313.38,303.99,960.59,21.85,5
318.11,308.62,304.8,589.89,21.47,21.66666667
315.67,282.46,304.86,1005.71,0.46,1.666666667
318.61,307.21,304.51,670.48,24.53,18.33333333
315.77,329.48,304.17,699.49,5.06,18.33333333
317.49,291.28,304.84,1041.17,17.86,3.333333333
318.02,307.53,304.43,602.78,13.57,21.66666667
316.11,298.14,303.06,1018.61,7.05,15
318.36,312.47,304.75,802.64,17.94,3.333333333
315.95,339.42,303.92,651.14,11.35,15
317.93,307.73,304.43,1025.05,13.34,8.333333333
317.49,315.62,304.36,609.23,23.84,20
316.77,295.38,305.39,934.8,0.31,1.666666667
318.72,310.2,304.78,731.72,24.99,21.66666667
315.98,310.11,303.58,970.26,0.38,5
317.94,317.51,304.41,860.66,26.06,16.66666667
316.28,344.49,304.82,738.17,24.38,20
316.26,305.42,304.82,954.14,0.15,1.666666667
318.76,305.57,304.83,702.71,23.15,20
316.72,277.1,304.29,1108.86,0.31,11.66666667
318.53,311.32,305,731.72,30.28,15
316.83,299.44,304.15,1012.16,18.78,15
317.38,314.04,304.68,876.78,4.52,3.333333333
317.83,334.79,304.36,689.82,20.01,13.33333333
317.16,287.56,303.74,983.15,2.38,3.333333333
318.29,316.42,304.83,747.84,25.91,23.33333333
316.62,330.68,303.6,902.56,23.23,6.666666667
318.52,316.56,304.26,970.26,0.31,13.33333333
317.63,309.1,304.62,734.95,21.23,18.33333333
316.29,327.4,304.65,705.93,5.37,15
319.1,289.56,305.1,1021.83,15.18,5
316.84,305.43,304.14,1002.49,1.22,11.66666667
317.76,318.03,304.92,689.82,23.08,21.66666667
317.47,330.48,304.56,744.62,11.04,13.33333333
317.89,282.73,303.72,1060.51,5.83,10
318.02,305.93,304.76,892.89,21.16,8.333333333
316.83,321.68,304.18,776.85,17.17,16.66666667
318.21,335.29,304.76,747.84,18.32,16.66666667
317.11,281.19,304.87,1095.97,1.3,11.66666667
317.95,302.17,304.51,886.45,19.93,5
317.5,324.29,304.28,754.29,11.12,20
317.62,326.96,304.4,809.08,18.48,0
316.61,291.24,304.76,1086.3,0.84,13.33333333
317.6,306.13,304.64,792.97,21.54,20
317.53,323.03,304.76,567.33,13.11,15
318.32,323.22,303.98,838.1,5.21,11.66666667
317.46,315.19,304.48,957.36,1.92,8.333333333
317.94,313.15,304.87,876.78,15.1,13.33333333
317.12,315.57,304.86,647.91,22.08,0
318.05,290.29,304.37,983.15,0,20
317.76,308.03,304.63,973.48,18.78,16.66666667
317.34,318.77,304.88,812.31,10.5,16.66666667
317.46,343.88,305.14,664.03,20.62,18.33333333
318.1,278.76,304.36,1002.49,0.31,5
318.04,303.16,304.72,905.79,20.01,11.66666667
317.57,323.14,304.35,834.87,14.56,16.66666667
317.67,342.72,305.09,644.69,22.46,20
316.49,302.07,304.35,1079.85,1.38,5
317.83,302.97,304.63,921.9,15.72,8.333333333
317.79,323,304.09,747.84,23.61,20
318.43,315.27,304.04,780.07,0.46,16.66666667
316.71,295.46,305.7,1112.09,12.03,8.333333333
317.95,308.29,304.77,854.21,10.12,8.333333333
317.56,321.83,304.87,683.37,20.55,16.66666667
318.36,310.56,304.18,812.31,0.15,5
317.89,312.8,304.41,1050.84,16.33,10
317.7,311.5,304.95,776.85,4.37,18.33333333
317.62,326.5,305.28,570.55,21.39,18.33333333
318.18,288.46,304.5,902.56,1.84,3.333333333
317.81,306.07,304.92,947.69,15.64,10
317.89,318.2,304.81,760.73,0.15,18.33333333
317.92,338.69,305.31,583.44,20.77,20
319.2,279.05,304.67,947.69,8.9,8.333333333
318.16,302.97,304.86,983.15,10.58,8.333333333
317.94,321.56,304.39,767.18,22.46,16.66666667
317.94,335.02,305.25,635.02,18.09,18.33333333
319.12,275.93,304.77,983.15,19.01,11.66666667
318.01,303.9,304.83,812.31,2.84,5
318.16,323.93,304.26,825.2,19.16,15
317.66,338.77,305.03,583.44,5.29,10
317.66,296.74,306.18,1021.83,20.24,6.666666667
318.09,304.94,304.88,805.86,0.61,18.33333333
318.14,321.7,304.32,741.39,18.47,16.66666667
318.22,330.14,304.71,673.7,13.57,11.66666667
318.85,314.49,304.51,1173.33,7.51,5
318.05,307.96,305.07,889.67,1.84,15
318.05,317.57,304.65,715.6,18.78,18.33333333
318.37,310.71,304.64,738.17,19.09,16.66666667
317.9,312.81,304.87,1047.62,2.53,1.666666667
318.03,313.22,305.06,841.32,17.86,13.33333333
317.95,315.99,305.14,622.12,11.42,18.33333333
318.42,290.4,304.38,812.31,19.32,15
317.91,308.03,305.03,1037.95,0.31,6.666666667
318.14,318.21,304.85,870.33,19.24,11.66666667
318.21,340.82,305.3,554.43,16.94,15
319.16,283.25,304.35,915.46,17.17,3.333333333
318.1,304.72,305.17,999.27,5.67,13.33333333
318.2,320.01,304.79,734.95,16.94,18.33333333
318.16,334.05,305.12,705.93,17.25,13.33333333
319.42,277.29,303.9,902.56,1.54,10
