Acceleration_0,Acceleration_1,Acceleration_2,Pulling,Velocity
 317.94, 314.30, 304.70, 802.64,25.45
 317.90, 313.42, 304.69, 825.20,24.84
 317.93, 312.15, 304.75, 828.42,24.91
 317.92, 312.32, 304.68, 828.42,25.30
 318.06, 311.81, 304.85, 802.64,25.60
 318.00, 311.97, 304.77, 812.31,24.91
 318.00, 312.76, 304.71, 818.75,24.91
 318.10, 311.96, 304.87, 812.31,24.91
 318.07, 312.18, 304.88, 876.78,24.76
 317.99, 312.30, 304.88, 783.30,24.91
 318.13, 313.77, 304.81, 825.20,24.61
 318.11, 314.55, 304.85, 812.31,25.07
 318.16, 315.25, 304.82, 912.23,25.07
 318.27, 315.31, 304.83, 792.97,25.07
 318.05, 314.28, 304.85, 786.52,24.76
 318.20, 314.36, 304.90, 747.84,25.53
 318.29, 313.39, 304.98, 850.99,25.61
 318.23, 311.93, 305.00, 825.20,25.37
 318.34, 311.37, 304.81, 818.75,25.99
 318.30, 311.77, 304.84, 809.08,25.61
 318.31, 311.65, 304.89, 825.20,25.22
 318.36, 311.66, 305.00, 844.54,25.30
 318.37, 312.30, 304.93, 838.10,24.84
 318.32, 312.59, 305.02, 834.87,25.53
 318.41, 313.50, 305.07, 825.20,25.53
 318.33, 313.94, 305.01, 780.07,25.53
 318.47, 314.88, 305.02, 802.64,24.68
 318.54, 314.60, 305.00, 831.65,24.84
 318.30, 314.91, 305.10, 828.42,25.45
 318.59, 314.87, 305.01, 809.08,24.38
 318.61, 313.22, 305.04, 799.41,24.99
 318.58, 313.42, 304.92, 799.41,25.14
 318.83, 312.35, 304.96, 812.31,25.37
 318.58, 312.01, 304.93, 950.92,24.76
 318.70, 312.03, 304.96, 831.65,25.30
 318.83, 311.96, 305.19, 825.20,25.22
 318.75, 311.94, 305.12, 799.41,24.45
 318.77, 311.89, 305.20, 844.54,24.99
 318.72, 312.11, 305.34, 828.42,25.68
 318.70, 312.43, 305.21, 809.08,26.22
 318.78, 313.49, 305.20, 815.53,25.22
 318.80, 314.19, 305.21, 818.75,25.15
 318.76, 315.46, 305.21, 825.20,25.30
 318.88, 314.76, 305.28, 792.97,24.84
 318.92, 314.40, 305.28, 780.07,24.91
 318.90, 314.61, 305.14, 792.97,25.60
 318.99, 313.41, 305.19, 773.63,24.61
 319.04, 313.14, 305.19, 796.19,24.91
 319.04, 313.06, 305.14, 802.64,25.45
 319.07, 311.88, 305.31, 712.38,24.61
 319.08, 311.38, 305.30, 834.87,24.99
 319.12, 310.89, 305.26, 809.08,24.76
 318.99, 311.63, 305.36, 838.10,25.84
 319.12, 312.67, 305.43, 857.44,25.14
 319.01, 313.39, 305.39, 825.20,24.91
 319.09, 313.45, 305.37, 828.42,24.84
 319.07, 313.79, 305.45, 786.52,24.84
 319.11, 314.73, 305.42, 809.08,23.99
 319.23, 314.97, 305.46, 815.53,25.37
 319.09, 316.05, 305.41, 773.63,25.76
 319.38, 314.60, 305.50, 844.54,25.37
 319.18, 314.09, 305.45, 792.97,25.84
 319.29, 311.52, 305.41, 854.21,25.60
 319.50, 311.03, 305.38, 780.07,25.07
 319.30, 311.90, 305.37, 825.20,24.69
 319.49, 312.07, 305.53, 799.41,25.53
 319.38, 312.68, 305.52, 744.62,24.84
 319.36, 311.43, 305.48, 767.18,24.76
 319.37, 312.13, 305.62, 825.20,24.69
 319.30, 312.79, 305.66, 751.06,24.46
 319.32, 313.93, 305.59, 612.45,24.76
 319.53, 313.78, 305.73, 857.44,24.69
 319.33, 314.67, 305.56, 831.65,24.53
